credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,credit_card,0.147,585.43,47840,37.08,724,36647,1,0,21020,0.277,0,1
1,credit_card,0.088,76.11,70000,2.14,764,38139,0,0,721,0.053,0,1
1,debt_consolidation,0.139,205.63,53000,18.93,684,40634,0,0,14458,0.546,0,1
1,debt_consolidation,0.164,785,115000,14.3,694,39022,2,0,14288,0.437,0,1
1,credit_card,0.076,747.22,81000,15.04,794,40026,0,0,22372,0.284,0,1
1,credit_card,0.124,367.47,42000,26.71,674,37043,0,2,11051,0.55,0,1
1,debt_consolidation,0.103,389.07,62500,21.06,709,41122,0,0,12609,0.671,0,1
1,other,0.088,190.27,36903,35.41,729,37196,0,0,16021,0.602,0,1
1,debt_consolidation,0.147,172.7,35000,7.3,669,39934,0,0,4949,0.611,0,1
1,debt_consolidation,0.25,596.4,93000,9.55,664,27150,0,1,9001,1.047,0,1
1,debt_consolidation,0.082,308.75,56177,26.75,719,38047,0,0,14670,0.716,0,1
1,debt_consolidation,0.082,386.99,65000,20.59,714,38777,0,0,12977,0.372,1,1
1,debt_consolidation,0.088,951.35,120000,18.19,679,41153,0,0,18827,0.69,0,1
1,credit_card,0.082,611.03,110000,16.34,724,35612,0,0,51665,0.295,0,1
1,credit_card,0.117,661.52,36000,17.1,699,41030,0,0,5417,0.479,0,1
1,credit_card,0.088,158.56,25000,66,694,30926,0,0,11739,0.671,0,1
1,credit_card,0.082,407.35,52000,17.12,709,33573,0,0,22825,0.861,0,1
1,debt_consolidation,0.065,1072.08,140000,17.07,779,38412,3,0,22959,0.234,0,1
1,vacation,0.18,36.14,74000,16.64,704,35551,1,0,10936,0.504,0,1
1,small_business,0.2,760,20500,11.24,689,41671,1,0,3666,0.363,0,1
1,debt_consolidation,0.2,874.3,70000,30.04,689,28795,0,0,47686,0.906,0,1
1,other,0.2,344.43,142000,30.31,689,37438,0,0,27714,0.946,0,1
1,credit_card,0.088,317.12,53908.58,14.47,714,38687,0,0,7349,0.487,1,1
1,credit_card,0.065,459.47,120000,6.91,689,37530,1,0,17768,0.487,0,1
1,debt_consolidation,0.076,684.95,78000,28.89,794,36557,0,0,18282,0.28,0,1
1,credit_card,0.156,481.81,48200,19.05,739,38961,0,1,8675,0.516,0,1
1,other,0.07,200.77,35000,13.68,769,41852,0,0,6968,0.265,0,1
1,credit_card,0.065,612.62,78500,37.13,699,35735,0,0,43515,0.484,0,1
1,debt_consolidation,0.088,1078.19,55000,32.34,779,38596,0,0,4744,0.158,0,1
1,credit_card,0.065,306.31,41000,16.54,679,28095,2,0,25712,0.406,1,1
1,debt_consolidation,0.11,558.5,71000,8.23,824,28522,0,0,877,0.053,0,1
1,debt_consolidation,0.065,765.77,55000,26.03,669,37742,1,0,51298,0.553,0,1
1,debt_consolidation,0.164,576.49,35000,56.31,714,36404,1,0,17854,0.345,0,1
1,debt_consolidation,0.076,311.34,34000,27.36,734,35156,0,0,6510,0.7,0,1
1,debt_consolidation,0.225,346.05,133643,21.04,724,37865,3,0,3606,0.293,0,1
1,other,0.103,518.76,80000,19.16,709,36342,0,1,6620,0.289,1,1
1,home_improvement,0.147,756.92,165000,8.73,664,38930,1,0,10986,0.338,1,1
1,credit_card,0.225,69.21,77000,20.43,669,40513,0,0,9901,0.98,1,1
1,debt_consolidation,0.2,264.94,86400,26.13,719,25020,1,0,23730,0.5,0,1
1,debt_consolidation,0.156,770.89,70000,7.01,699,31778,0,1,7042,0.222,0,1
1,house,0.2,260.15,45000,31.92,699,41913,0,0,16909,0.383,0,1
1,credit_card,0.076,597.77,251490,29.25,699,29068,0,1,68810,0.585,0,1
1,debt_consolidation,0.164,367.97,116000,23.75,719,37653,0,0,49281,0.763,0,1
1,credit_card,0.076,622.68,96000,9.31,684,40269,1,0,27352,0.611,0,1
1,debt_consolidation,0.117,992.28,115000,36.05,719,33117,0,0,22733,0.447,0,1
1,debt_consolidation,0.117,198.46,23000,12.32,704,42005,0,0,6368,0.439,0,1
1,debt_consolidation,0.082,62.85,32000,8.92,699,40087,0,0,4696,0.35,0,1
1,debt_consolidation,0.07,296.51,120000,18.94,779,35156,1,0,6997,0.159,0,1
1,credit_card,0.103,1134.79,105440,21.36,704,38961,0,0,26191,0.816,0,1
1,debt_consolidation,0.131,569.86,130000,14.47,694,32933,0,0,21754,0.469,0,1
1,debt_consolidation,0.124,50.11,50000,20.45,769,37865,0,0,3696,0.425,0,1
1,credit_card,0.076,205.49,70000,36.77,734,34001,0,0,17287,0.647,0,1
1,credit_card,0.103,583.61,55000,18.83,724,36739,0,0,13736,0.484,0,1
1,vacation,0.164,169.71,36000,12.37,664,38626,2,0,4762,0.588,1,1
1,home_improvement,0.225,492.16,36000,42.4,674,34943,2,0,3968,0.827,0,1
1,credit_card,0.11,294.74,60000,16.86,679,39356,0,0,12647,0.189,0,1
1,medical,0.2,185.82,122000,26.77,694,37469,0,0,50233,0.439,0,1
1,debt_consolidation,0.07,617.73,140000,6.98,764,29342,0,0,16658,0.28,0,1
1,other,0.065,220.55,125000,25.81,779,23071,0,0,10793,0.368,0,1
1,debt_consolidation,0.124,718.31,145000,18.62,749,37956,0,0,23852,0.256,0,1
1,credit_card,0.2,566.31,102500,46.7,674,38292,0,0,18627,0.98,0,1
1,home_improvement,0.156,524.18,140000,8.43,699,38018,1,0,16062,0.362,0,1
1,debt_consolidation,0.164,613.28,51240,38.36,694,40087,0,0,17772,0.681,0,1
1,debt_consolidation,0.082,534.21,85000,7.07,724,40057,0,0,12960,0.45,0,1
1,debt_consolidation,0.082,314.25,100000,12.92,779,29646,1,0,5714,0.204,0,1
1,debt_consolidation,0.164,367.97,117000,19.49,689,41061,0,0,26993,0.931,0,1
1,debt_consolidation,0.225,334.85,51000,21.62,709,38443,0,0,11338,0.48,0,1
1,debt_consolidation,0.124,538.74,62000,14.01,699,36586,0,1,20128,0.358,0,1
1,debt_consolidation,0.147,615,105000,29.76,699,35247,1,0,34796,0.628,0,1
1,debt_consolidation,0.18,634.43,60000,34.7,694,41244,2,0,13653,0.715,0,1
1,debt_consolidation,0.103,210.75,24000,6.3,749,41426,0,0,3924,0.503,0,1
1,home_improvement,0.131,505.99,98000,15.31,699,32387,1,2,11625,0.259,0,1
1,debt_consolidation,0.131,185.53,20000,34.51,734,41913,0,0,5182,0.193,0,1
1,credit_card,0.225,215.32,72000,10.72,689,36982,1,0,6774,0.223,0,1
1,debt_consolidation,0.164,735.94,128000,26.28,704,37773,0,0,19752,0.332,1,1
1,debt_consolidation,0.07,86.49,65000,22.77,784,38687,0,0,3235,0.143,0,1
1,debt_consolidation,0.172,1251.16,80000,13.01,664,37895,0,0,47355,0.618,0,1
1,debt_consolidation,0.147,310.85,24000,6.5,704,35735,1,0,4159,0.225,0,1
1,debt_consolidation,0.11,543.81,100000,18.44,689,37987,0,1,26738,0.665,0,1
1,other,0.124,116.92,178000,18.52,684,33970,0,0,33087,0.78,0,1
1,house,0.103,214.1,70000,18.67,714,35186,0,0,12716,0.396,0,1
1,house,0.147,172.7,50000,26.57,694,38504,1,0,5266,0.532,0,1
1,other,0.164,106.07,138320,29.12,709,32295,0,0,50465,0.676,0,1
1,debt_consolidation,0.082,814.7,192000,22.13,714,31868,0,0,121550,0.474,0,1
1,credit_card,0.082,651.76,92000,26.42,744,33117,1,0,31347,0.441,0,1
1,credit_card,0.088,332.97,100600,17.64,729,36495,0,0,27723,0.788,0,1
1,debt_consolidation,0.131,1349.3,110000,8.76,714,41334,1,1,14106,0.202,0,1
1,home_improvement,0.076,467.01,80000,33,774,35796,0,0,12764,0.347,0,1
1,debt_consolidation,0.11,425.73,105000,26.31,714,34881,1,0,18297,0.604,0,1
1,home_improvement,0.117,132.31,69000,23.23,744,38808,0,0,1865,0.054,0,1
1,debt_consolidation,0.147,345.39,60000,21.4,679,41456,0,0,7367,0.376,0,1
1,other,0.088,95.14,80000,14.59,689,36678,0,0,6647,0.831,0,1
1,credit_card,0.156,265,40000,23.55,684,38718,0,0,1742,0.484,0,1
1,debt_consolidation,0.172,357.48,160000,12.91,669,31594,2,9,129434,0.432,0,1
1,debt_consolidation,0.164,490.63,60000,23.3,699,37408,0,0,24094,0.477,0,1
1,small_business,0.124,808.1,25000,39.08,719,38838,0,0,1846,0.103,1,1
1,debt_consolidation,0.172,357.48,106808,15.21,669,35704,0,3,14097,0.876,0,1
1,debt_consolidation,0.076,1089.69,80000,11.39,729,37865,0,0,5605,0.267,1,1
1,debt_consolidation,0.139,204.78,49000,10.68,664,41061,1,0,5801,0.841,0,1
1,debt_consolidation,0.139,136.52,47091.2,8.77,664,33878,0,0,7395,0.77,0,1
1,home_improvement,0.2,397.41,136000,22.84,714,34001,1,0,211563,0.43,0,1
1,debt_consolidation,0.18,888.2,120000,26.69,714,39387,0,0,21612,0.446,0,1
1,credit_card,0.124,561.18,350000,17.61,694,32905,1,0,82584,0.867,0,1
1,debt_consolidation,0.065,1225.24,140000,15.72,724,38047,0,0,30298,0.616,0,1
1,credit_card,0.172,864.69,75000,29.73,694,39692,0,0,34998,0.631,1,1
1,medical,0.2,662.35,102000,18.05,724,38412,2,0,15327,0.186,1,1
1,debt_consolidation,0.172,107.25,80000,1.71,684,40664,0,0,2812,0.907,0,1
1,debt_consolidation,0.164,435.75,77000,19.73,699,39448,0,0,38553,0.688,0,1
1,debt_consolidation,0.2,371.64,75000,10.5,704,37043,0,1,11167,0.61,0,1
1,house,0.082,100.56,45000,3.97,684,39142,0,1,2922,0.278,0,1
1,debt_consolidation,0.082,814.7,99190,12.28,744,38869,0,0,19972,0.37,1,1
1,debt_consolidation,0.076,249.08,76000,5.2,789,38169,1,0,4984,0.075,0,1
1,debt_consolidation,0.117,330.76,35000,16.12,679,37712,0,0,5157,0.394,0,1
1,debt_consolidation,0.124,897.89,180000,20.88,704,34578,0,0,26571,0.422,0,1
1,debt_consolidation,0.172,449.19,115000,22.83,709,37377,0,0,17531,0.588,0,1
1,debt_consolidation,0.082,439.94,78000,22.78,734,35096,0,0,19609,0.399,0,1
1,home_improvement,0.131,161.92,42000,19.37,674,39417,1,0,7356,0.385,0,1
1,debt_consolidation,0.082,651.76,132000,7.64,689,35765,0,0,37019,0.798,0,1
1,debt_consolidation,0.11,696.08,20000,66.09,799,31656,0,0,7967,0.229,0,1
1,credit_card,0.103,1167.21,135000,29.7,664,34121,3,0,16984,0.524,0,1
1,credit_card,0.139,266.21,122000,31.47,704,35400,1,0,46232,0.478,0,1
1,debt_consolidation,0.18,507.55,46000,25.78,694,28642,0,0,9689,0.315,1,1
1,home_improvement,0.065,1225.24,20000,81.03,829,37591,0,0,742,0.018,0,1
1,debt_consolidation,0.25,994,128000,20.9,699,38899,0,0,15062,0.507,1,1
1,credit_card,0.164,247.49,120500,21.22,709,38626,3,0,12764,0.42,0,1
1,debt_consolidation,0.082,448.09,88000,16.83,734,39083,0,0,11044,0.251,0,1
1,debt_consolidation,0.11,327.49,38132.7,17.07,714,37803,0,1,6047,0.21,0,1
1,debt_consolidation,0.2,635.86,48500,24.3,684,38808,0,0,37726,0.582,0,1
1,debt_consolidation,0.139,477.81,68000,9.3,689,40391,1,0,7046,0.373,0,1
1,debt_consolidation,0.131,478.68,65000,20.18,669,34731,0,1,11851,0.624,1,1
1,debt_consolidation,0.139,341.3,72000,13,669,42401,0,1,13908,0.405,0,1
1,major_purchase,0.124,501.09,200000,7.97,684,38991,0,1,9930,0.325,1,1
1,debt_consolidation,0.156,419.35,45000,28.96,674,41000,0,0,6367,0.54,0,1
1,credit_card,0.103,1167.21,80000,24.74,704,34366,0,0,30587,0.529,1,1
1,credit_card,0.065,306.31,33000,19.89,679,39142,0,0,8409,0.438,1,1
1,debt_consolidation,0.131,592.65,125000,9.21,679,37926,1,16,26942,0.593,0,1
1,home_improvement,0.088,1268.46,100000,12.34,729,40269,0,1,1447,0.132,0,1
1,house,0.103,856.4,72000,11.72,734,34455,0,0,4737,0.427,0,1
1,other,0.225,502.28,210000,34.06,699,35490,0,0,71991,0.724,0,1
1,debt_consolidation,0.082,814.7,175000,2.11,799,36495,0,0,10527,0.136,0,1
1,debt_consolidation,0.288,188.09,21600,21.56,729,42309,2,0,1274,0.425,0,1
1,credit_card,0.131,505.99,75000,17.12,694,35431,0,0,19307,0.6,0,1
1,debt_consolidation,0.082,814.7,375000,20.79,689,30742,1,0,295476,0.744,0,1
1,other,0.088,190.27,73000,13.37,699,37591,0,0,69833,0.789,0,1
1,home_improvement,0.131,674.65,140000,13.84,704,40391,2,1,4281,0.327,0,1
1,debt_consolidation,0.088,761.08,138000,27.59,744,35704,2,1,6623,0.215,0,1
1,credit_card,0.117,883.93,135000,26.87,774,33178,0,0,30854,0.511,0,1
1,debt_consolidation,0.088,88.8,280009,2.29,739,38412,1,0,2813,0.176,0,1
1,credit_card,0.076,186.81,25200,32.28,674,38961,1,0,6691,0.285,1,1
1,debt_consolidation,0.18,304.53,82000,8.84,694,39173,0,0,6175,0.537,0,1
1,debt_consolidation,0.11,1309.93,29931.9,63.31,679,32843,0,0,9523,0.661,0,1
1,credit_card,0.065,168.47,66000,9.78,699,36069,1,0,14913,0.491,1,1
1,debt_consolidation,0.147,86.35,27500,24.92,779,42309,0,0,3127,0.261,0,1
1,credit_card,0.18,90.35,58000,15.7,674,38047,1,1,748,0.047,0,1
1,home_improvement,0.088,158.56,85000,3.5,724,33451,0,0,5307,0.31,0,1
1,debt_consolidation,0.131,227.95,33000,21.2,749,39417,0,0,4571,0.218,0,1
1,debt_consolidation,0.124,897.89,330000,12.91,704,35247,0,0,62117,0.664,0,1
1,vacation,0.172,285.98,53000,28.51,679,38718,1,0,13168,0.878,0,1
1,debt_consolidation,0.117,330.76,45000,19.41,674,40575,0,0,7651,0.44,0,1
1,debt_consolidation,0.076,560.41,91000,36.42,704,40238,3,0,20162,0.288,0,1
1,debt_consolidation,0.131,505.99,47000,20.35,664,39264,0,0,15868,0.763,0,1
1,debt_consolidation,0.11,761.34,100000,20.72,729,36770,1,0,29103,0.48,0,1
1,debt_consolidation,0.065,765.77,75000,25.22,674,37773,2,0,42338,0.482,0,1
1,home_improvement,0.117,1165.11,275000,21.64,684,37012,0,0,88437,0.476,0,1
1,debt_consolidation,0.065,306.31,50000,8.31,704,39600,0,2,9316,0.199,0,1
1,home_improvement,0.082,244.41,120000,19.81,799,29891,0,0,8647,0.063,0,1
1,credit_card,0.082,285.15,80000,16.16,779,32387,0,0,9391,0.159,0,1
1,debt_consolidation,0.2,178.39,59500,23.84,679,37956,1,0,1702,0.221,1,1
1,debt_consolidation,0.082,659.91,25000,22.18,699,36800,0,1,18749,0.465,0,1
1,debt_consolidation,0.18,1015.09,55000,22.61,704,37012,0,1,7938,0.667,0,1
1,credit_card,0.2,227.63,75000,18.08,689,38687,2,2,4553,0.186,0,1
1,debt_consolidation,0.124,448.95,90000,22.61,709,38808,0,0,18371,0.418,0,1
1,debt_consolidation,0.07,262.54,50000,17.18,689,35156,0,0,19370,0.46,0,1
1,debt_consolidation,0.225,976.64,95000,24.54,684,32509,1,2,14643,0.271,0,1
1,debt_consolidation,0.139,668.64,47218,17.95,699,37043,0,0,203,0.028,0,1
1,debt_consolidation,0.076,373.61,49311.71,21.71,699,38718,0,0,12945,0.583,1,1
1,credit_card,0.18,361.38,55000,18.85,699,41122,1,0,7604,0.753,0,1
1,debt_consolidation,0.082,565.64,75000,28.29,709,37561,0,1,41187,0.493,0,1
1,credit_card,0.2,476.89,168000,25.46,709,33756,0,0,69396,0.87,0,1
1,credit_card,0.11,98.25,48000,25.33,789,36130,2,0,4532,0.115,0,1
1,home_improvement,0.2,529.88,100000,22.74,689,39173,3,0,8028,0.119,1,1
1,debt_consolidation,0.164,194.46,78000,16.89,664,38473,0,0,44117,0.875,0,1
1,debt_consolidation,0.117,264.61,54000,10.18,679,36800,0,0,3224,0.371,0,1
1,home_improvement,0.07,1235.45,66000,68.11,744,38292,1,0,135370,0.27,0,1
1,debt_consolidation,0.156,629.02,47500,18.65,704,40817,2,0,556,0.164,0,1
1,credit_card,0.147,310.85,80000,25.16,704,38930,0,0,16353,0.991,0,1
1,debt_consolidation,0.2,423.91,32000,27.53,754,40909,1,0,654,0.024,0,1
1,credit_card,0.147,345.39,57000,10.61,689,38687,0,0,11508,0.685,0,1
1,credit_card,0.088,496,88000,25.83,689,32356,0,0,168727,0.495,0,1
1,home_improvement,0.124,538.74,75000,14.53,704,37712,3,1,4844,0.214,0,1
1,credit_card,0.11,163.75,92000,28.49,689,40299,0,1,3824,0.157,0,1
1,debt_consolidation,0.2,529.88,64000,25.26,744,38534,0,0,997,0.151,0,1
1,debt_consolidation,0.076,622.68,60000,35.54,744,39114,0,0,12821,0.231,0,1
1,debt_consolidation,0.088,507.39,110000,18.06,724,33543,0,0,19940,0.433,0,1
1,debt_consolidation,0.156,385.45,85000,10.65,684,37987,0,0,17892,0.572,0,1
1,debt_consolidation,0.131,202.4,56000,22.27,689,39295,0,0,11571,0.845,0,1
1,credit_card,0.139,614.33,130000,15.89,674,38534,0,1,15627,0.793,0,1
1,debt_consolidation,0.076,171.24,20000,13.79,769,38261,1,0,2514,0.046,0,1
1,debt_consolidation,0.124,334.06,11400,146.84,699,37712,0,0,48037,0.646,0,1
1,home_improvement,0.076,311.34,85000,48.37,744,34912,0,0,23808,0.642,0,1
1,debt_consolidation,0.172,107.25,63588,17.36,694,38231,0,0,11204,0.599,0,1
1,credit_card,0.076,996.29,85000,12.89,764,36008,1,0,27573,0.156,0,1
1,debt_consolidation,0.139,928.66,50000,43.3,749,29007,0,0,28688,0.688,0,1
1,credit_card,0.124,359.16,97125,17.01,724,36861,0,0,22559,0.255,0,1
1,credit_card,0.156,313.18,46597,34.84,694,39934,0,0,24256,0.695,0,1
1,debt_consolidation,0.07,247.09,130000,17.2,779,38353,1,0,10818,0.081,0,1
1,debt_consolidation,0.088,237.84,40000,11.22,709,39934,0,0,3193,0.202,0,1
1,debt_consolidation,0.07,772.16,190000,9.88,729,38565,1,0,20596,0.876,0,1
1,other,0.156,559.13,120000,14.2,664,37681,1,7,1213,0.238,0,1
1,debt_consolidation,0.172,357.48,35000,10.63,669,41334,0,1,8431,0.385,0,1
1,credit_card,0.2,297.31,40000,29.85,684,40422,0,0,12472,0.515,0,1
1,credit_card,0.082,1099.85,230000,7.58,709,37288,0,0,15929,0.317,0,1
1,other,0.156,209.68,41081,28.89,704,38718,0,0,2796,0.215,0,1
1,debt_consolidation,0.082,471.37,100000,12.89,759,36923,0,0,8807,0.391,0,1
1,credit_card,0.288,527.69,24000,37.32,694,39295,2,0,15559,0.28,1,1
1,credit_card,0.07,617.73,70000,14.02,689,37104,0,0,24229,0.872,0,1
1,debt_consolidation,0.076,217.94,39500,16.29,754,38930,0,0,6397,0.37,0,1
1,debt_consolidation,0.2,222.99,70000,22.9,674,39173,1,0,25889,0.822,0,1
1,debt_consolidation,0.088,158.56,24115,27.78,724,37377,1,0,4382,0.171,0,1
1,debt_consolidation,0.103,324.23,28000,12.48,674,38047,0,0,10262,0.63,0,1
1,debt_consolidation,0.172,857.94,44000,43.84,689,40664,0,0,8916,0.521,0,1
1,debt_consolidation,0.082,326.82,40000,43.95,679,38108,0,0,11436,0.811,0,1
1,debt_consolidation,0.147,473.08,165000,22.14,699,33359,1,0,53512,0.84,0,1
1,debt_consolidation,0.147,473.08,106800,28.35,664,35309,2,0,20329,0.884,0,1
1,home_improvement,0.07,154.44,80000,38.3,704,36251,0,0,29675,0.592,0,1
1,home_improvement,0.156,337.27,35000,8.23,664,37073,0,5,2521,0.536,0,1
1,debt_consolidation,0.156,385.45,70000,20.49,694,40057,0,0,8530,0.735,0,1
1,debt_consolidation,0.2,635.86,85000,17.46,664,35431,0,1,12951,0.925,0,1
1,debt_consolidation,0.2,529.88,58000,17.5,699,39173,0,0,18281,0.326,0,1
1,debt_consolidation,0.103,535.25,50000,30.72,724,39142,0,0,12910,0.609,0,1
1,vacation,0.082,251.4,86000,22.7,739,38991,0,0,16506,0.411,0,1
1,debt_consolidation,0.124,347.94,51584,27.06,729,36892,1,0,3044,0.335,0,1
1,small_business,0.139,119.46,50000,29.43,684,36557,0,0,16863,0.975,0,1
1,home_improvement,0.076,233.51,31800,9.85,774,36557,0,0,8569,0.41,0,1
1,debt_consolidation,0.139,501.48,45000,27.39,729,39173,1,0,17180,0.188,0,1
1,debt_consolidation,0.288,687.74,128000,19.25,704,36708,0,1,3144,0.37,0,1
1,major_purchase,0.117,330.76,100000,12.91,719,38930,1,0,3263,0.123,0,1
1,home_improvement,0.082,47.14,44000,37.02,704,40299,1,0,12663,0.336,0,1
1,debt_consolidation,0.147,259.04,12650,51.71,684,39114,1,1,5767,0.236,1,1
1,home_improvement,0.139,341.3,92000,31.25,664,38322,0,0,38423,0.355,0,1
1,vacation,0.2,296.74,72000,36.23,704,36495,0,0,3657,0.223,0,1
1,credit_card,0.103,391.8,180000,22.9,814,35096,1,0,118506,0.176,0,1
1,debt_consolidation,0.076,467.01,48187.43,17.98,804,38869,1,0,5413,0.115,0,1
1,house,0.11,1178.94,84000,15.21,689,40269,0,0,1903,0.423,0,1
1,debt_consolidation,0.139,557.2,56000,21.47,684,41183,0,0,20707,0.216,0,1
1,other,0.124,501.09,58000,16.61,769,41395,0,0,965,0.214,0,1
1,home_improvement,0.147,621.69,50000,15.91,674,40575,1,0,2754,0.393,1,1
1,other,0.124,334.06,78000,37.78,724,40909,2,0,11139,0.264,0,1
1,debt_consolidation,0.088,475.68,115000,11.72,709,38292,0,0,46210,0.865,0,1
1,home_improvement,0.07,463.3,75000,18.88,754,33298,3,0,12361,0.105,0,1
1,debt_consolidation,0.172,357.48,45000,23.36,674,37803,0,0,11547,0.421,0,1
1,debt_consolidation,0.172,499.1,43000,23.33,699,38047,0,1,5367,0.258,0,1
1,credit_card,0.164,515.16,105000,24.58,724,37408,0,0,24104,0.42,0,1
1,credit_card,0.065,91.9,32500,23.08,724,36495,0,0,1366,0.061,0,1
1,debt_consolidation,0.082,814.7,250000,17.91,724,34029,0,0,161061,0.558,0,1
1,home_improvement,0.2,278.73,32000,6.64,739,38991,0,0,4293,0.66,0,1
1,debt_consolidation,0.164,176.78,90000,13.65,664,30072,1,1,6001,0.732,0,1
1,debt_consolidation,0.124,448.95,50000,22.08,704,39845,0,0,17591,0.752,0,1
1,credit_card,0.082,733.23,87348,24.8,709,38504,0,0,27552,0.743,0,1
1,debt_consolidation,0.124,106.07,82000,14.78,724,39479,2,0,5586,0.143,0,1
1,debt_consolidation,0.065,1225.24,135000,20.84,704,30103,0,1,44008,0.296,0,1
1,vacation,0.2,370.92,68000,34.57,679,40391,4,0,26804,0.368,0,1
1,home_improvement,0.07,185.32,85000,28.21,724,34731,0,0,38999,0.493,0,1
1,home_improvement,0.117,330.76,65000,23.15,699,40238,0,0,8461,0.351,0,1
1,debt_consolidation,0.139,348.25,40000,29.91,684,39661,0,0,14500,0.763,0,1
1,car,0.082,502.79,45000,62.99,804,38961,0,0,1977,0.052,0,1
1,small_business,0.172,249.55,105000,32.05,734,39722,0,0,13530,0.731,0,1
1,debt_consolidation,0.2,598.1,25000,86.13,709,37500,0,0,17666,0.373,0,1
1,debt_consolidation,0.288,379.45,46000,4.32,699,42309,0,0,3832,0.511,0,1
1,other,0.2,264.94,60000,35.58,674,38534,0,0,34827,0.583,0,1
1,debt_consolidation,0.172,357.48,150000,21.66,719,40634,0,0,20622,0.431,1,1
1,debt_consolidation,0.25,950.26,52000,26.49,709,34060,0,7,5076,0.334,0,1
1,debt_consolidation,0.065,514.6,50000,21.94,789,34639,0,2,862,0.025,0,1
1,debt_consolidation,0.103,583.61,110000,9.46,694,39114,0,0,14446,0.5,0,1
1,major_purchase,0.065,1072.08,225000,0.35,799,30498,0,0,5899,0.131,0,1
1,credit_card,0.164,353.55,50000,18.99,684,38718,0,1,12555,0.93,0,1
1,debt_consolidation,0.076,155.67,72000,10.1,674,40299,0,0,22252,0.742,0,1
1,credit_card,0.147,650.48,192000,17.13,714,34001,0,2,31612,0.418,0,1
1,debt_consolidation,0.164,772.12,92000,27.25,689,41365,0,0,18919,0.728,1,1
1,credit_card,0.131,337.33,54000,17.64,699,38108,1,2,9379,0.135,0,1
1,other,0.082,1143.84,77000,28.46,804,38108,0,0,16987,0.368,0,1
1,debt_consolidation,0.156,209.68,26000,37.21,679,39052,0,0,3051,0.462,0,1
1,credit_card,0.11,1146.19,85000,27.49,689,40695,0,0,30899,0.629,0,1
1,credit_card,0.131,404.79,92000,22.98,679,37681,1,3,33923,0.935,0,1
1,debt_consolidation,0.2,445.97,60000,35.04,679,38808,0,3,10921,0.471,0,1
1,home_improvement,0.124,561.18,72000,13.77,694,39417,0,0,7909,0.527,0,1
1,debt_consolidation,0.2,929.09,45000,26.67,684,33725,0,1,15027,0.454,0,1
1,other,0.2,445.97,125000,32.29,674,36951,1,2,26175,0.791,0,1
1,debt_consolidation,0.082,502.79,68000,32.21,739,35034,0,0,21653,0.384,0,1
1,debt_consolidation,0.2,707.04,58154,35.7,669,37135,2,0,21233,0.703,0,1
1,debt_consolidation,0.172,714.95,82000,17.23,679,37104,1,1,11695,0.643,0,1
1,credit_card,0.11,818.71,85000,22.46,674,28703,1,0,60825,0.25,0,1
1,home_improvement,0.131,227.95,85000,14.64,679,37926,1,2,20516,0.66,0,1
1,debt_consolidation,0.139,232.17,41000,17.48,694,39114,1,0,10527,0.554,1,1
1,credit_card,0.082,314.25,85000,21.38,684,40664,0,0,15853,0.61,0,1
1,debt_consolidation,0.164,735.94,58656,14.99,689,37834,0,0,26897,0.63,0,1
1,debt_consolidation,0.088,221.98,27000,21.69,734,37803,0,0,5643,0.973,0,1
1,credit_card,0.11,761.34,175000,7.03,674,36465,0,0,42111,0.687,0,1
1,credit_card,0.172,573.97,59000,26.61,734,39234,0,0,26500,0.72,0,1
1,debt_consolidation,0.082,499.01,165000,6.99,739,37773,0,0,48939,0.235,0,1
